date,user,is_retweet,is_quote,text,quoted_text
2020-07-06 02:43:44,GCheriyan,False,False,In a letter titled ‘Assault on the Rule of Law and Article 19 of the Constitution of India’, 99 civil servants lamented the “erosion” of rule of law and urged all Indians to “unite” in defence of the rule of law and Right to Freedom of Speech
https://t.co/L3Qt3X7g9j,
2020-07-06 02:43:45,shreyas123r,True,False,RT @earth: A black panther roaming in the jungles of Kabini, India. https://t.co/UT8zodvv0m,
2020-07-06 02:43:45,sevensinsmovies,False,False,Corona Update in India!
https://t.co/DNniASCKQ3
Total Confirmed:673165
Active Cases:244814
Total Recovered: 409083
Total Deaths:19268
Updated at:06/07/2020
#stayhome #CoronaUpdatesInIndia #CoronavirusIndia #CoronaUpdates 
 #COVIDー19
Hindi Chini Bye Bye https://t.co/FKmoC8I7My,
2020-07-06 02:43:45,kukangcantip,True,False,RT @KeeNand__: Negara ini kekurangan toilet, padahal anggaran militer nya salah satu yang paling besar di Asia, dan CNN pernah meliput Indi…,
2020-07-06 02:43:45,sridhar1085,False,True,Early morning optimism!!! We need the same levels in India too!!!,We're going to beat Donald Trump. And when we do, we won't just rebuild this nation — we'll transform it.
2020-07-06 02:43:46,ganeshchetan,True,False,RT @dhume: .⁦@manujosephsan⁩: For decades, Dalits held an indisputable claim to be the worst off group in India. But it’s time to acknowled…,
2020-07-06 02:43:46,GyatriDebnath,False,False,@actorjeffreyho i am gyatr from India i want fellow mishboyko but i didn't getting his new profile, i am big fan of him after watched queen movie☺🌹,
2020-07-06 02:43:46,ChandanPurbi,False,False,@DoC_GoI 
Sir, with great pain I want to tell that my brother @rakepradha (Chief Oficer) on Vessel; M T Nimbus Gas of 🇱🇷, is stuck since past 4 months in Port Jose, Venezuela since #COVID19Pandemic
Sir it's humble request 🙏🏻 to you &amp; your Dept. to bring him back to India
🙏🏻🙏🏻🙏🏻 https://t.co/zxrRq5gOfW,
2020-07-06 02:43:46,Adalber20775759,True,False,RT @DemocracyNowEs: La escritora Arundhati Roy habló con Democracy Now! acerca de los problemas estructurales de injusticias y desigualdade…,
2020-07-06 02:43:46,AmitKum16572765,True,False,RT @Dheeraj82123464: Reservation destroy india 🇮🇳#सवर्णो_की_भी_सुनो_सरकार https://t.co/7kzlbyMGU3,
2020-07-06 02:43:46,Nithin03781205,True,False,RT @MaheshFanTrends: Here's The Tag To Celebrate The Massive Acheivement Of Superstar @urstrulymahesh On Reaching 10 Million Followers🥳

Mo…,
2020-07-06 02:43:46,nit_ye,False,True,I'd like to send this tweet to my ss teacher who made us learn the world map and know different countries and there location. 😌,can Y'ALL teach yourself geography???? like it's not that hard I'm tired of seeing "omg i thought Africa was a country" or "Asia is all China" or "isn't india in Europe" like how fucking stupid could you be IT'S NOT THAT HARD
2020-07-06 02:43:47,raj181998,True,False,RT @atram_shatram: India m politicians ameero se paisa leke khud ke shaukh poore karte hai aur middle class  walo se paisa leke gareebo ke.…,
2020-07-06 02:43:47,Jha14140571,True,False,RT @ShivamJ24: @witter0001 @Ashok_Kashmir A man who worships people like Savarkar ,SP Mookerjee ,Golwalkar ,Godse cannot be and are not pat…,
2020-07-06 02:43:47,EvilOdradek,True,False,RT @emeequis: 🌐#EnElMundo #COVID19 supera 11.4 millones de casos • 11,408,981 ✅• 533,684☠️
México 8vo del Top10
🇺🇸EU 2,880,130
🇧🇷Brasil 1,6…,
2020-07-06 02:43:47,SreejaSanyal2,False,True,#PMModiCBIForSSR,INDIA DEMANDS JUSTICE FOR SUSHANT

All Culprits have to be punished hard
There are proofs and their sources all over SM

Indians are not going to buy lie and Lie-peddlers
When we Unite, none can stop

Sushant DESERVED TO LIVE as much as we do ..
#PMModiCBIForSSR
2020-07-06 02:43:47,raul72317,False,False,Electric grid :) @ Chennai, India https://t.co/XOkzjY059x,
2020-07-06 02:43:47,Reyanshtweets,True,False,RT @Reyanshtweets: @RahulGandhi CONGRESS HAS FAILED INDIA

CONGRESS HAS DIVIDED INDIA

CONGRESS HAS LOOTED INDIA

#berozgaarRaGa 
#berozgaa…,
2020-07-06 02:43:47,deepak2013bans1,True,False,RT @Silent_Hrt: Do you know 1.8 million people are homeless in india till date?
To solve the problem of homeless people,DSS volunteers buil…,
2020-07-06 02:43:47,Sunil9130,True,False,RT @HansrajMeena: This is ur @Twitter @TwitterIndia
@jack @verified right to suspend any handle, but we have right to know the reasons behi…,
2020-07-06 02:43:47,shashisshukl,True,False,RT @dintya15: Zoya Khan becomes India's first transgender operator of Common Service Centre https://t.co/XLpQsdLSN3,
2020-07-06 02:43:47,vageshdhfm,True,False,RT @PanduGadu2_0: Fastest 1 Million Tweets For A Bday CDP In India 📢

1. #THALAPATHYBdayFestCDP - 50 Mins 

2. #ThalaAJITHBdayGalaCDP - 106…,
2020-07-06 02:43:47,sachinranana,True,True,RT @rajuparulekar: 👇,उफ़, ये क्या देखने में आया आज @adgpi https://t.co/CDOow3O0xS 
एक तरफ़ इमरजेंसी परचेज से बेहतरीन वॉर इक्विपमेंट और दूसरी ओर सेना के लिये बर्फीले मौसम में भी सब-स्टैंडर्ड क्वालिटी की ECC क्लोदिंग!! 
बारबार एक ही कम्पनी को कॉंट्रैक्ट. कैसे होता है ये?वो भी अब? @INCIndia @Pawankhera
2020-07-06 02:43:47,Hastivarman,True,False,RT @Bhikhshu: Gandhi was summoned to India in 1915 by CF Andrews, just as world war 1 raged and British capacity to hold any rebellion in I…,
2020-07-06 02:43:48,antonnia72,True,False,RT @SergioSarmiento: Muertes reportadas hoy: 
Brasil        535
México     523
India         421
EUA          247
Perú         177
Fuente:…,
2020-07-06 02:43:48,SewakIn41230287,True,False,RT @AroraRajni777: Do you know millions of people in India who are homeless, To solve the problem of homeless people, the followers of @der…,
2020-07-06 02:43:48,AtulShu94176900,False,True,Rahul ji ap to ye batao cr. ki sampati me se apne kitna pm cares me dan diya, @RahulGandhi,राहुल गांधी बोले, PM केयर्स कोष में अपारदर्शिता से खतरे में पड़ रही है जिंदगियां
https://t.co/SsmvmGUosB
2020-07-06 02:43:48,SriBharateeya,True,False,RT @shekharkapur: The sheer intensity of Seema Biswas in Bandit Queen. As Director I have always been deeply dependent on performances of t…,
2020-07-06 02:43:48,nailasolihah,True,False,RT @ShehabAgencyEn: It’s time for the world to see and to face #India’s inhumane violence in #Kashmir. https://t.co/c5Mzzfwjwe,
2020-07-06 02:43:48,jigu106,True,False,RT @narendramodi: I bow to Dr. Syama Prasad Mookerjee on his Jayanti. A devout patriot, he made exemplary contributions towards India’s dev…,
2020-07-06 02:43:48,Rajdeep68707420,True,False,RT @SonamGyaltsenL3: @niostwit @DrRPNishank @HRDMinistry @SWAYAMMHRD @CBSharma01 @MIB_India @OfficeOfSDhotre @KVS_HQ @dselmhrd @cbseindia29…,
2020-07-06 02:43:48,dinusrivastava,True,True,RT @ksinamdar: Terrifying statements by Mr. Bhatt. Headley doesn’t seem to be just an accident.,This man brazenly and openly supports Izlamic terror attacks on India. Are you STILL going to watch his movie? @MaheshNBhatt is a creep in more ways than one. https://t.co/TGwZwqhFWX
2020-07-06 02:43:49,Raju67091537,True,False,RT @AatBalraj: did any school use sanatan clothes in their dress code but missionaries use their #ConversionMafia dress in all their school…,
2020-07-06 02:43:49,cohnjarlo,False,False,@__BryanNotBrian team india ako during that episode haha kasi if it wasnt so true, alexis wouldnt be so defensive hahaha,
2020-07-06 02:43:49,kmramanathan,True,False,RT @narendramodi: I bow to Dr. Syama Prasad Mookerjee on his Jayanti. A devout patriot, he made exemplary contributions towards India’s dev…,
2020-07-06 02:43:49,VishalS71470719,True,False,RT @AnoopMi11798822: This is the reality of reservation system in India. 
#सवर्णो_की_भी_सुनो_सरकार 
#सवर्णो_की_भी_सुनो_सरकार 
#सवर्णो_की_भी…,
2020-07-06 02:43:49,PRAPAT_VALAM,True,False,RT @narendramodi: I bow to Dr. Syama Prasad Mookerjee on his Jayanti. A devout patriot, he made exemplary contributions towards India’s dev…,
2020-07-06 02:43:49,urbanrural1,True,False,RT @BeenaPP1: Why is Guru Purnima No Longer A Big Celebration In India? - Sadhguru

Britishers knew our strength lies in our culture, and t…,
2020-07-06 02:43:50,AB54821623,False,False,@Quagmire4u @PravinSawhney It is an internal matter and India will deal with it.,
2020-07-06 02:43:50,vinaynagamule1,True,False,RT @SunilRKulkarni8: #savegujaratnre #AtmaNirbharBharat @PMOIndia @nsitharaman @JoshiPralhad @JagadishShettar @BelladArvind 
Revival is the…,
2020-07-06 02:43:50,baateiniswaqtki,True,False,RT @narendramodi: I bow to Dr. Syama Prasad Mookerjee on his Jayanti. A devout patriot, he made exemplary contributions towards India’s dev…,
2020-07-06 02:43:50,MKforINC,True,False,RT @konark_IYC: To handle current situation of our country INDIA need this Hand 

𝗥𝗧 𝗶𝗳 𝘆𝗼𝘂 𝗔𝗴𝗿𝗲𝗲 https://t.co/j8PkMOEOe2,
2020-07-06 02:43:50,vijay_chari,True,True,RT @AsYouNotWish: FRIENDS,

Beware of these fake accounts with Nepali identities created by Pakistanis. Not long ago, the ISI created numer…,Indian coward Army initiated unprovoked ceasefire violation across the India-Nepal border at Belahiya.
At least 3 civilians were injured as a result of unprovoked Indian firing. In responding, our brave soldiers killed 7 Indian soldiers. https://t.co/SI1dUliYxp
2020-07-06 02:43:50,Renolouis,True,False,RT @sardesairajdeep: A race no one wants to win. India with 6.8 lakh cases has crossed Russia to become the country with the third highest…,
2020-07-06 02:43:50,kukangcantip,True,False,RT @KeeNand__: Sekedar sharing 3 taun lalu, aku pnya pengalaman ke India sama mantan aku, dari kamar hotel, yang gk terlalu jauh dr pantai…,
2020-07-06 02:43:50,ThappadKhaoge,True,False,RT @anilkhanna248: 40 websites supporting Khalistan blocked by GOI
https://t.co/lnYpbQgQ45,
2020-07-06 02:43:51,formarrowdbs,True,False,RT @ashu123bharat: @SecPompeo Fact is
China ate Tibet Taiwan honkong and Balochistan, Pakistan
Now they 
Targetting small countries like Ba…,
2020-07-06 02:43:51,AbdulsALEEm95,True,False,RT @HansrajMeena: This is ur @Twitter @TwitterIndia
@jack @verified right to suspend any handle, but we have right to know the reasons behi…,
2020-07-06 02:43:51,MayurDa61630153,False,False,@sushilmishra01 1.FekendraSinh University Delhi
2. Godhara University Gujarat since 2007
3. Lying reachers and development university of india.,
2020-07-06 02:43:51,jiteshsinght,True,False,RT @Voice_For_India: India &amp; America relationship is bigger &amp; stronger than ever because of the great love &amp; respect that @narendramodi &amp; @…,
2020-07-06 02:43:51,sharmaaa15,False,False,@EsBeing @PoliticalKida @_JigneshMehta @saurabhtop @INCIndia @IYC The author of discovery of India😂😂
Facts from a khangressi
Defaming the nehrus
This guy is a special kind of idiot.
Must be high after smelling petrol.
Padh leta bhai to aaj ye din nahi dekhna padta, 
2024 tak congress mukt bharat
Tu bhi apna dekh lio phir uske baad,
2020-07-06 02:43:51,Li_Humanity,True,False,RT @DilliDurAst: “106-Year-Old Delhi Man, Who Survived Spanish Flu In 1918, Beats COVID-19” https://t.co/YStdSfKm8o,
2020-07-06 02:43:51,thesonisingh,False,False,@globaltimesnews India have COVID-19 also because #China !!
We are thankful for the treatment and Virus as well..!!,
2020-07-06 02:43:51,Prakash30543920,True,False,RT @narendramodi: I bow to Dr. Syama Prasad Mookerjee on his Jayanti. A devout patriot, he made exemplary contributions towards India’s dev…,
2020-07-06 02:43:51,Ranjeet92854812,True,False,RT @Dheeraj82123464: Reservation destroy india 🇮🇳#सवर्णो_की_भी_सुनो_सरकार https://t.co/7kzlbyMGU3,
2020-07-06 02:43:51,agt1434,True,False,RT @Dheeraj82123464: Reservation destroy india 🇮🇳#सवर्णो_की_भी_सुनो_सरकार https://t.co/7kzlbyMGU3,
2020-07-06 02:43:51,Hastivarman,True,False,RT @Agastya801: @Bhikhshu @Hiranyareta Collaborators like Gopal Krishna Gokhale had been campaigning for many years for this. But, by 1915…,
2020-07-06 02:43:52,HUFToday,False,False,#ShyamaPrasadMukherjee the founder of the Jan Sangh, one of the leading lights of Hindutva in India. Unfortunately he has never been given his due, by historians, has been portrayed as a rabble rousing communal bigot.,
2020-07-06 02:43:52,AquariusGirrl,True,True,RT @tweetofkt: Such a beautiful video made by @gifamp... I loved the spotlight concept.. Very minute detailing.. Thanks @AskAbhiNow for sha…,Watch this heartwarming video of an elephant #mother and calf crossing a road through a wildlife sanctuary in India. 
Tell me what you have noticed in Entire video.
Feedback appreciated on Technology

Watch till the end!
@gifamp

#wildlife #elephant https://t.co/h3czblqIxP
2020-07-06 02:43:52,ReliableCreatio,True,False,RT @ABPNews: उत्तर प्रदेश | गाजियाबाद में मोमबत्ती के कारखाने में भीषण आग लगने से वहां काम करने वाली छह महिला श्रमिकों समेत आठ लोगों की मौत…,
2020-07-06 02:43:52,Prartpravi3011,True,False,RT @narendramodi: I bow to Dr. Syama Prasad Mookerjee on his Jayanti. A devout patriot, he made exemplary contributions towards India’s dev…,
2020-07-06 02:43:52,Ertugru55237994,True,False,RT @CaliCali2000: R&amp;D Spending per year:

India: $20 billion

China: $320 billion

This is why China ranks #1 in the world for internationa…,
2020-07-06 02:43:52,hoeneverdie,False,False,@FOOD_FESS Waktu intern jd housekeeping aku pernah bersihin kamar orang india dan aku gak tau itu kamar bau banget :( padahal ga kotor2 amat kamarnya, terus aku mikir mungkin ini bau keringetnya kali yah baunya tuh nempel diseluruh ruangan lagi. Baunya ky bawang tp masih enakan bawang,
2020-07-06 02:43:52,starrfireeeee,True,False,RT @earth: A black panther roaming in the jungles of Kabini, India. https://t.co/UT8zodvv0m,
2020-07-06 02:43:52,Rahulbh11638148,False,False,@HindiNews18 @SunielVShetty Pakistan ek din India ko muqammal taur par jeetega aur india ko modi se azaadi dilaake modi ka sir kalam karega.,
2020-07-06 02:43:53,ALKESH16423732,True,False,RT @ShefVaidya: If after his Hindu hatred, his justification of Izlamic terror attacks on Mumbai, his lecherous behaviour with young starle…,
2020-07-06 02:43:53,Peacenoodles,False,False,“Penalty” peeks in2 systemic racism in India. Sports films are feel-good tales about overcoming adversity. The industry is problematic but I’m hopeful it can change - FINALLY 💭 about changing racist names - R*dskns &amp; Indians. 👍🏽#PandemicMovieMarathon #pandemicwithinthepandemic,
2020-07-06 02:43:53,satyendrabah,False,True,Jay hind ki sena,Yet another video of Tibetan community in exile in India waving Indian tricolour and Tibetan Freedom flag as the Indian Army Convoy passes Manali in Himachal Pradesh on way to the border. Truth of what Tibetans truly feel is self-explanatory. Hope Beijing is watching closely. https://t.co/OBoRh75773
2020-07-06 02:43:53,singhsanjaychau,True,False,RT @TarekFatah: Meet the ’Grand Old Man of India’ who became Britain's first Asian MP - Sir Dadabhai Naoroji, the Zoroastrian Pioneer of In…,
2020-07-06 02:43:53,flutterby2366,True,False,RT @earth: A black panther roaming in the jungles of Kabini, India. https://t.co/UT8zodvv0m,
2020-07-06 02:43:54,sunilktp,True,True,RT @TheWolfpackIN: GOC of 15 corps Lt Gen Raju on Pak casualties:
Whenever Pak tries to infiltrate, Indian army strikes punitively 
While P…,Pakistan has upgraded its defensive posturing along LoC and has brought it reserve forces, Indian Army is prepared for any action to counter Pak misadventures": Lt Gen BS Raju, GOC of 15 Corps.
2020-07-06 02:43:54,Pardeep413122,True,False,RT @weopined: Make In India, Made for India, Now get Vocal on Local.

When India is trying to become Aatma Nirbhar,
Introducing an Indian s…,
2020-07-06 02:43:54,Mahratta9,True,True,RT @sankrant: Talking about India, rape crisis, etc etc in response to my question about this "perfect state" created by your Prophet and y…,Strawman fallacy. I never said the Quran forbids slavery. However, you on the other hand denied the your Indian rape crisis by blaming it on CNN and the 14% Muslim population of India that's being slaughtered by hindutvas like you.

Where's ur evidence. https://t.co/CcIj6YCpkQ
2020-07-06 02:43:54,saipavanaluri32,True,False,RT @KingKalyanNand1: Biggest trend in India 💥
#PSPKAdvBdyTrendOnJuly13th 
@PawanKalyan 
@KingKalyanNand1 follow me follow back pakka💯 👍
#Va…,
2020-07-06 02:43:54,JuneJuly789,True,True,RT @Garou_Hidalgo: USSR/Russia = 176
That's the reason why these guys were the first to reach space, even the Russians built the central mo…,Where is India?
Shit, why I mentioned India again. https://t.co/R6sMcjSR8F
2020-07-06 02:43:54,nund_boon,False,True,But Masjid and shrines will not be allowed to function
what hypocrisy!,J&amp;K plans "restricted" #AmarnathYatra, 500 pilgrims to be allowed per day https://t.co/RBqej29zlb https://t.co/oIr5jVH1ix
2020-07-06 02:43:54,jnpAnkit,True,False,RT @TheSamirAbbas: जारी है कोरोना के नाम पर प्राइवेट अस्पतालों की लूट 😒
https://t.co/zLBxXACfcT,
2020-07-06 02:43:54,NisargSolanki19,True,True,RT @MajorPoonia: Dear @globaltimesnews
Indians are using or have used ‘Chinese Products’ to counter ‘Chinese Virus’ as the saying goes “Poi…,As #India becomes the 4th country in the world with more than 600,000 confirmed #COVID19 cases, the country continues to rely on Chinese products to counter the pandemic. https://t.co/GG6XZ6cPS8 https://t.co/7FdkbSn894
2020-07-06 02:43:54,SheikhRA3398,True,False,RT @Smita4rmdHeart: Two answers in one pic.... 
1. Why is he #56InchTummy 
2. Why India is at the 3rd spot in being the worst hit by Covid…,
2020-07-06 02:43:55,sidmangood,False,False,@Ajayes09 This is true, mental health problems aren't taken seriously and people don't care about it in India. This needs to be changed.,
2020-07-06 02:43:55,dede_goddesss,True,False,RT @earth: A black panther roaming in the jungles of Kabini, India. https://t.co/UT8zodvv0m,
2020-07-06 02:43:55,Nehrus_nephew,True,False,RT @HumanityNext: To make Mu$lims happy - 

* Hindu women wearing I$lamic cap in India 

* Christian women wearing Hijab in NZ 
....
Never…,
2020-07-06 02:43:55,fandom_sidnaaz,True,False,RT @narendramodi: I bow to Dr. Syama Prasad Mookerjee on his Jayanti. A devout patriot, he made exemplary contributions towards India’s dev…,
2020-07-06 02:43:56,jastej,False,False,@kbssidhu1961 That's why I call India a capitalist nation more than a democratic one.,
2020-07-06 02:43:56,PilotPragpura,False,False,This is ur @Twitter @TwitterIndia
@jack @verified right to suspend any handle, but we have right to know the reasons behind this, In india twitter is behaving differently, on the basis of cast, community U are acting.. We The Bahujan will fight till. #RestoreProfDilipMandal,
2020-07-06 02:43:56,MannaJhumjhum,False,False,@VyaparApp The Answer is GoDigital

#Contest #contestalert #giveaway #solvepuzzle #brainteaser #quiz #quizinstagram #gst #gstr  #quizzes #riddles #businessmanagement #india  #trending #trend #Tech4Safety #fintech #financialfreedom #GoDigital  

@TaniyaManna2 @pinkyk1980 
@Divyapednekar71,
2020-07-06 02:43:56,pkfromknr,False,False,@nitin_gadkari Worked with British against Quit India Movement https://t.co/UUnv4G9dg8,
2020-07-06 02:43:56,bombsbybangtan,True,False,RT @_jimintoday_: FILA India 인스타
https://t.co/fx4GZQkOow

#SUGA #JUNGKOOK https://t.co/1oD4T1IirV,
2020-07-06 02:43:56,Srividy29747456,True,True,RT @ksinamdar: Terrifying statements by Mr. Bhatt. Headley doesn’t seem to be just an accident.,This man brazenly and openly supports Izlamic terror attacks on India. Are you STILL going to watch his movie? @MaheshNBhatt is a creep in more ways than one. https://t.co/TGwZwqhFWX
2020-07-06 02:43:56,ShakkuSingh,True,False,RT @Aalu_1997: Dear @narendramodi 

 Sir

As We all know that u r the Most Fearless Polician of India. If u will Look after this matter and…,
2020-07-06 02:43:57,Rajmathpati_,True,False,RT @Voice_For_India: Thanks to China for #COVIDー19 &amp; destroying the world once again. But isn't it funny how the Liberals in India &amp; Americ…,
2020-07-06 02:43:57,Akash19352234,True,False,RT @ramniwas_inc: This is reality of reservation system in India.

#सवर्णो_की_भी_सुनो_सरकार https://t.co/TYCjJXCYcg,
